1,0.284125,0.07997962302598065,0.013078470824949699,0.8307163886162905,0.19741422178020884,0.4067357512953368,0.29213483146067415,0.2671611172479091,0.3341750841750842,157,22,1541,243,64,26,1584,314,91,20,1693,234,74,21,1519,397
2,0.26975,0.06826286296484972,0.03118712273641851,0.12757605495583907,0.8463451019393337,0.24953445065176907,0.24603174603174602,0.4213938411669368,0.2581134364573855,134,69,165,1595,138,62,92,1696,129,48,260,1601,136,73,100,1702
3,0.349875,0.3892002037697402,0.33903420523138833,0.155053974484789,0.5196419691695674,0.3383525243578388,0.38122171945701355,0.41909814323607425,0.3245341614906832,764,330,176,693,449,674,111,754,573,421,316,728,472,343,151,1045
4,0.3745,0.3199184921039226,0.45472837022132795,0.18498527968596665,0.5405271009448036,0.4197860962566845,0.35257410296411856,0.41611479028697573,0.3582729070533949,628,494,246,595,249,904,136,699,359,649,377,653,260,517,147,1087
5,0.385625,0.3988792664289353,0.33601609657947684,0.30765456329735036,0.5007458975634013,0.38083657587548636,0.4053398058252427,0.39910884786760026,0.36954128440366973,783,280,380,520,402,668,281,637,466,384,627,561,405,316,283,1007
