0.296875,0.271375,0.363375,0.3585,0.3865
0.272875,0.269875,0.3595,0.348625,0.38275
0.274625,0.269125,0.357875,0.372625,0.38725
0.328125,0.269125,0.35925,0.35625,0.39275
0.318375,0.27025,0.353875,0.366625,0.382125
"Ttest_relResult(statistic=8.358411824228769, pvalue=0.0011202368085480097)","Ttest_relResult(statistic=54.93540952248755, pvalue=6.573293420528812e-07)","Ttest_relResult(statistic=13.989771550919171, pvalue=0.00015144613644664913)","Ttest_relResult(statistic=5.621830222469541, pvalue=0.004922280661254736)"
